taxonID,area,gazetteer,status,referenceID,remarks
p602370593,"GQ, Bioko",,NATIVE,610,
S602370590,"GQ, Bioko",,NATIVE,610,
S600302460,"GQ, Bioko",,NATIVE,610,
S600680010,"GQ, Bioko",,NATIVE,610,
S610690090,"GQ, Bioko",,NATIVE,610,
S610551710,"GQ, Bioko",,NATIVE,610,
S610550060,"GQ, Bioko",,NATIVE,610,
S610551310,"GQ, Bioko",,NATIVE,610,
S611310080,"GQ, Bioko",,NATIVE,610,
p611310081,"GQ, Bioko",,NATIVE,610,
p610910223,"GQ, Bioko",,NATIVE,610,
S611110340,"GQ, Bioko",,NATIVE,610,
S611110210,"GQ, Bioko",,NATIVE,610,
S610091410,"GQ, Bioko",,NATIVE,610,
S614400040,"GQ, Bioko",,NATIVE,610,
S614800240,"GQ, Bioko",,NATIVE,610,
p606120011,"GQ, Bioko",,NATIVE,610,
S560320270,"GQ, Bioko",,NATIVE,7031,
S560530015,"GQ, Bioko",,NATIVE,7031,
S560515040,"GQ, Bioko",,NATIVE,2846,
S571780130,"GQ, Bioko",,NATIVE,7141,
S571780170,"GQ, Bioko",,NATIVE,7141,
S571740010,"GQ, Bioko",,NATIVE,7141,
S570660740,"GQ, Bioko",,NATIVE,7141,
S570660780,"GQ, Bioko",,NATIVE,7141,
S570660980,"GQ, Bioko",,NATIVE,7141,
S570660810,"GQ, Bioko",,NATIVE,7141,
p570661352,"GQ, Bioko",,NATIVE,7141,
S570661350,"GQ, Bioko",,NATIVE,7141,
p570660472,"GQ, Bioko",,NATIVE,7141,
S570660470,"GQ, Bioko",,NATIVE,7141,
S570390030,"GQ, Bioko",,NATIVE,7141,
S360120080,"GQ, Bioko",,NATIVE,7136,
S360590020,"GQ, Bioko",,NATIVE,7136,
S361110335,"GQ, Bioko",,NATIVE,7136,
S361110185,"GQ, Bioko",,NATIVE,7136,
S361110325,"GQ, Bioko",,NATIVE,7136,
S360860050,"GQ, Bioko",,NATIVE,7136,
S360860100,"GQ, Bioko",,NATIVE,7136,
S361055010,"GQ, Bioko",,NATIVE,7136,
S361160085,"GQ, Bioko",,NATIVE,7136,
S361160230,"GQ, Bioko",,NATIVE,7136,
S360950295,"GQ, Bioko",,NATIVE,7136,
S360950298,"GQ, Bioko",,NATIVE,7136,
S360870030,"GQ, Bioko",,NATIVE,7136,
S361440020,"GQ, Bioko",,NATIVE,7136,
S362010030,"GQ, Bioko",,NATIVE,7136,
S362250090,"GQ, Bioko",,NATIVE,7136,
S362270135,"GQ, Bioko",,NATIVE,7136,
S362310015,"GQ, Bioko",,NATIVE,7136,
S362120010,"GQ, Bioko",,NATIVE,7136,
S363380015,"GQ, Bioko",,NATIVE,7136,
S363380030,"GQ, Bioko",,NATIVE,7136,
S362020070,"GQ, Bioko",,NATIVE,7136,
S363820130,"GQ, Bioko",,NATIVE,7136,
S160920010,"GQ, Bioko",,NATIVE,3221,
p560390427,"GQ, Bioko",,NATIVE,7154,
S560390420,"GQ, Bioko",,NATIVE,7154,
S195010075,"GQ, Bioko",,NATIVE,7194,
p560310059,"GQ, Bioko",,NATIVE,7154,
S560310050,"GQ, Bioko",,NATIVE,7154,
p560320093,"GQ, Bioko",,NATIVE,7154,
S560320090,"GQ, Bioko",,NATIVE,7154,
S712560420,"GQ, Bioko",,NATIVE,4669,
S560320010,"GQ, Bioko",,NATIVE,2755,
S742410120,"GQ, Bioko",,NATIVE,2755,
S742710040,"GQ, Bioko",,NATIVE,2755,
S750020010,"GQ, Bioko",,NATIVE,2755,
S750190020,"GQ, Bioko",,NATIVE,2755,
S905020130,"GQ, Bioko",,NATIVE,2755,
S905600010,"GQ, Bioko",,NATIVE,2755,
S761710100,"GQ, Bioko",,NATIVE,2755,
S720070060,"GQ, Bioko",,NATIVE,2755,
S761190070,"GQ, Bioko",,NATIVE,2755,
S610092160,"GQ, Bioko",,NATIVE,2755,
S613030020,"GQ, Bioko",,NATIVE,2755,
S613090050,"GQ, Bioko",,NATIVE,2755,
S600210020,"GQ, Bioko",,NATIVE,2755,
S602260030,"GQ, Bioko",,NATIVE,2755,
S420880080,"GQ, Bioko",,NATIVE,2755,
S420420050,"GQ, Bioko",,NATIVE,2755,
S506150130,"GQ, Bioko",,NATIVE,2755,
S506200160,"GQ, Bioko",,NATIVE,2755,
S900160200,"GQ, Bioko",,NATIVE,,
S720100050,"GQ, Bioko",,NATIVE,803,
p610551451,"GQ, Bioko",,NATIVE,872,
S550120020,"GQ, Bioko",,NATIVE,7565,
S571700080,"GQ, Bioko",,NATIVE,7141,
S720070100,"GQ, Bioko",,NATIVE,4808,
S760180080,"GQ, Bioko",,NATIVE,803,
S906510220,"GQ, Bioko",,NATIVE,803,
S420065050,"GQ, Bioko",,NATIVE,1273,
S730010010,"GQ, Bioko",,NATIVE,5057,
p602330111,"GQ, Bioko",,NATIVE,610,
p602780151,"GQ, Bioko",,NATIVE,610,
S602375120,"GQ, Bioko",,NATIVE,614,
S780120030,"GQ, Bioko",,NATIVE,8035,
S780460095,"GQ, Bioko",,NATIVE,8035,
S780690060,"GQ, Bioko",,NATIVE,8035,
S780440010,"GQ, Bioko",,NATIVE,8035,
S780860070,"GQ, Bioko",,NATIVE,8035,
S913910100,"GQ, Bioko",,NATIVE,2910,
S761710110,"GQ, Bioko",,NATIVE,,
S760180010,"GQ, Bioko",,NATIVE,,
S760300010,"GQ, Bioko",,NATIVE,,
S700150110,"GQ, Bioko",,NATIVE,,
S761470020,"GQ, Bioko",,NATIVE,,
S760660020,"GQ, Bioko",,NATIVE,,
S760400010,"GQ, Bioko",,NATIVE,,
S611110020,"GQ, Bioko",,NATIVE,,
p602380091,"GQ, Bioko",,NATIVE,3146,
S700491220,"GQ, Bioko",,NATIVE,8421,
S614120010,"GQ, Bioko",,NATIVE,9280,
S609410310,"GQ, Bioko",,NATIVE,9280,
S609410480,"GQ, Bioko",,NATIVE,9280,
S614310010,"GQ, Bioko",,NATIVE,9280,
S615510020,"GQ, Bioko",,NATIVE,9280,
S609320030,"GQ, Bioko",,NATIVE,9280,
S609320040,"GQ, Bioko",,NATIVE,9280,
S609300210,"GQ, Bioko",,NATIVE,9280,
p609300335,"GQ, Bioko",,NATIVE,611,
S609480090,"GQ, Bioko",,NATIVE,9280,
S609420030,"GQ, Bioko",,NATIVE,9280,
S609450070,"GQ, Bioko",,NATIVE,9280,
S609450150,"GQ, Bioko",,NATIVE,9280,
S610730080,"GQ, Bioko",,NATIVE,9280,
S610730340,"GQ, Bioko",,NATIVE,9280,
S610740030,"GQ, Bioko",,NATIVE,9280,
S610690020,"GQ, Bioko",,NATIVE,9280,
S610690060,"GQ, Bioko",,NATIVE,9280,
S610550370,"GQ, Bioko",,NATIVE,9280,
S610551150,"GQ, Bioko",,NATIVE,9280,
S614830040,"GQ, Bioko",,NATIVE,9280,
S611500170,"GQ, Bioko",,NATIVE,9280,
S611500180,"GQ, Bioko",,NATIVE,9280,
S611140310,"GQ, Bioko",,NATIVE,9280,
S611140090,"GQ, Bioko",,NATIVE,9280,
S611140250,"GQ, Bioko",,NATIVE,9280,
S611170030,"GQ, Bioko",,NATIVE,9280,
S611170440,"GQ, Bioko",,NATIVE,9280,
S610910090,"GQ, Bioko",,NATIVE,9280,
S611110410,"GQ, Bioko",,NATIVE,9279,
S611110190,"GQ, Bioko",,NATIVE,9280,
S611110510,"GQ, Bioko",,NATIVE,9280,
p611110464,"GQ, Bioko",,NATIVE,1205,
S611360030,"GQ, Bioko",,NATIVE,9280,
S610050020,"GQ, Bioko",,NATIVE,9280,
S613090200,"GQ, Bioko",,NATIVE,9280,
S613120070,"GQ, Bioko",,NATIVE,9279,
S614550080,"GQ, Bioko",,NATIVE,9280,
S609230020,"GQ, Bioko",,NATIVE,9280,
S612810020,"GQ, Bioko",,NATIVE,9280,
S612820020,"GQ, Bioko",,NATIVE,9280,
S614800130,"GQ, Bioko",,NATIVE,9280,
S614800070,"GQ, Bioko",,NATIVE,9280,
S614800210,"GQ, Bioko",,NATIVE,9280,
S741010325,"GQ, Bioko",,NATIVE,9545,
S804010800,"GQ, Bioko",,NATIVE,9507,
S905540060,"GQ, Bioko",,NATIVE,9507,
S770010330,"GQ, Bioko",,NATIVE,9507,
S840050010,"GQ, Bioko",,NATIVE,9506,
S851880030,"GQ, Bioko",,NATIVE,9506,
S853620050,"GQ, Bioko",,NATIVE,9506,
S853620030,"GQ, Bioko",,NATIVE,9506,
S700490520,"GQ, Bioko",,NATIVE,8305,
S700490540,"GQ, Bioko",,NATIVE,613,
S700491330,"GQ, Bioko",,NATIVE,9640,
S700491120,"GQ, Bioko",,NATIVE,9640,
S700491320,"GQ, Bioko",,NATIVE,9640,
S700490810,"GQ, Bioko",,NATIVE,9640,
S700490780,"GQ, Bioko",,NATIVE,9640,
S700490210,"GQ, Bioko",,NATIVE,9640,
p700490211,"GQ, Bioko",,NATIVE,9640,
S700490230,"GQ, Bioko",,NATIVE,9640,
S700490020,"GQ, Bioko",,NATIVE,9640,
S700600070,"GQ, Bioko",,NATIVE,9640,
S703551060,"GQ, Bioko",,NATIVE,9640,
S703550320,"GQ, Bioko",,NATIVE,9640,
S703550490,"GQ, Bioko",,NATIVE,9640,
S703550940,"GQ, Bioko",,NATIVE,9640,
S721590200,"GQ, Bioko",,NATIVE,9640,
S721590120,"GQ, Bioko",,NATIVE,9640,
S721530140,"GQ, Bioko",,NATIVE,9640,
S721445010,"GQ, Bioko",,NATIVE,9640,
p570660781,"GQ, Bioko",,NATIVE,7141,
S781690010,"GQ, Bioko",,NATIVE,9651,
S602370540,"GQ, Bioko",,NATIVE,,
S235610090,"GQ, Bioko",,NATIVE,9741,
S235610500,"GQ, Bioko",,NATIVE,9741,
S235610050,"GQ, Bioko",,NATIVE,9741,
S235610080,"GQ, Bioko",,NATIVE,9741,
S235570175,"GQ, Bioko",,NATIVE,9741,
S235051240,"GQ, Bioko",,NATIVE,9741,
S560060110,"GQ, Bioko",,NATIVE,,
S905230200,"GQ, Bioko",,NATIVE,532,
S900210330,"GQ, Bioko",,NATIVE,,
S955380240,"GQ, Bioko",,NATIVE,,
S375180015,"GQ, Bioko",,NATIVE,10111,
S610910060,"GQ, Bioko",,NATIVE,10275,
S610910220,"GQ, Bioko",,NATIVE,610,
S610910610,"GQ, Bioko",,NATIVE,10275,
S610910630,"GQ, Bioko",,NATIVE,10275,
p610910631,"GQ, Bioko",,NATIVE,10275,
S611090010,"GQ, Bioko",,NATIVE,10275,
S375020050,"GQ, Bioko",,NATIVE,10378,
S611110415,"GQ, Bioko",,NATIVE,9281,
p602110011,"GQ, Bioko",,NATIVE,607,
S376060040,"GQ, Bioko",,NATIVE,5074,
S700490600,"GQ, Bioko",,NATIVE,541,
S700490775,"GQ, Bioko",,NATIVE,541,
S385070350,"GQ, Bioko",,NATIVE,2755,
p571710153,"GQ, Bioko",,NATIVE,24,
S571800050,"GQ, Bioko",,NATIVE,2793,
S853620160,"GQ, Bioko",,NATIVE,,
S853610060,"GQ, Bioko",,NATIVE,,
S521410400,"GQ, Bioko",,NATIVE,,
S520630020,"GQ, Bioko",,NATIVE,,
S521340010,"GQ, Bioko",,NATIVE,,
S524090030,"GQ, Bioko",,NATIVE,,
S460410130,"GQ, Bioko",,NATIVE,,
S507720040,"TF, Amsterdam",,NATIVE,3937,
S501010690,"TF, Amsterdam",,NATIVE,3937,
S173860370,"TF, Amsterdam",,NATIVE,4563,
S906290100,"TF, Amsterdam",,NATIVE,3937,
S943660010,"TF, Amsterdam",,NATIVE,3937,
S172210050,"TF, Amsterdam",,NATIVE,3937,
S943610250,"TF, Amsterdam",,NATIVE,3937,
S172260020,"TF, Kerguelen",,NATIVE,3195,
S200035010,"TF, Kerguelen",,NATIVE,3228,
S494400030,"TF, Kerguelen",,NATIVE,4566,
S172210050,"TF, Saint Paul",,NATIVE,3195,
S173860370,"TF, Saint Paul",,NATIVE,4566,
S803040200,"MG, Europa",,NATIVE,1922,
S508160010,"MG, Europa",,NATIVE,1922,
S506050010,"MG, Europa",,NATIVE,1922,
S490260050,"MG, Europa",,NATIVE,1922,
S601000010,"MG, Europa",,NATIVE,678,
S725860190,"MG, Europa",,NATIVE,1922,
S602580060,"MG, Europa",,NATIVE,1922,
S780520620,"MG, Europa",,NATIVE,1922,
S490300010,"MG, Nosy Bé",,NATIVE,141,
p940930099,"MG, Nosy Bé",,NATIVE,1093,
S941520030,"MG, Nosy Bé",,NATIVE,1093,
S571010020,"MG, Nosy Bé",,NATIVE,1973,
p571010021,"MG, Nosy Bé",,NATIVE,1973,
S570660380,"MG, Nosy Bé",,NATIVE,1641,
S570180020,"MG, Nosy Bé",,NATIVE,584,
S570180050,"MG, Nosy Bé",,NATIVE,1092,
S750520130,"MG, Nosy Bé",,NATIVE,1092,
S735810170,"MG, Nosy Bé",,NATIVE,1730,
S363580140,"MG, Nosy Bé",,NATIVE,141,
S363830030,"MG, Nosy Bé",,NATIVE,141,
S420670320,"MG, Nosy Bé",,NATIVE,1092,
S560700050,"MG, Nosy Bé",,NATIVE,2278,
S257410350,"MG, Nosy Bé",,NATIVE,141,
S602844010,"MG, Nosy Bé",,NATIVE,1093,
S780730178,"MG, Nosy Bé",,NATIVE,1093,
S902230010,"MG, Nosy Bé",,NATIVE,800,
S906510220,"MG, Nosy Bé",,NATIVE,141,
S850042180,"MG, Nosy Bé",,NATIVE,1092,
S507770020,"MG, Nosy Bé",,NATIVE,141,
S494770010,"MG, Nosy Bé",,NATIVE,141,
S495175010,"MG, Nosy Bé",,NATIVE,141,
S700565010,"MG, Nosy Bé",,NATIVE,1093,
S802850070,"MG, Nosy Bé",,NATIVE,141,
S822050020,"MG, Nosy Bé",,NATIVE,141,
S742060040,"MG, Nosy Bé",,NATIVE,1092,
S731620850,"MG, Nosy Bé",,NATIVE,141,
S731621155,"MG, Nosy Bé",,NATIVE,141,
S781060060,"MG, Nosy Bé",,NATIVE,1093,
S906510170,"MG, Nosy Bé",,NATIVE,1093,
S731620020,"MG, Nosy Bé",,NATIVE,1532,
S420050010,"MG, Nosy Bé",,NATIVE,141,
S755010010,"MG, Nosy Bé",,NATIVE,2201,
S700130280,"MG, Nosy Bé",,NATIVE,1093,
S700300710,"MG, Nosy Bé",,NATIVE,1850,
S804010250,"MG, Nosy Bé",,NATIVE,141,
S609410400,"MG, Nosy Bé",,NATIVE,141,
S955380040,"MG, Nosy Bé",,NATIVE,141,
S906080100,"MG, Nosy Bé",,NATIVE,1093,
S840070030,"MG, Nosy Bé",,NATIVE,1093,
S755210070,"MG, Nosy Bé",,NATIVE,141,
S901250730,"MG, Nosy Bé",,NATIVE,1093,
p901280072,"MG, Nosy Bé",,NATIVE,1093,
S900720060,"MG, Nosy Bé",,NATIVE,141,
S700150190,"MG, Nosy Bé",,NATIVE,141,
S900510030,"MG, Nosy Bé",,NATIVE,1093,
S490260070,"MG, Nosy Bé",,NATIVE,141,
S940930090,"MG, Nosy Bé",,NATIVE,1093,
S385110040,"MG, Nosy Bé",,NATIVE,1092,
S780520740,"MG, Nosy Bé",,NATIVE,141,
S460020010,"MG, Nosy Bé",,NATIVE,141,
S420890030,"MG, Nosy Bé",,NATIVE,141,
S420520030,"MG, Nosy Bé",,NATIVE,141,
S840050520,"MG, Nosy Bé",,NATIVE,2201,
S840050440,"MG, Nosy Bé",,NATIVE,1093,
S841590070,"MG, Nosy Bé",,NATIVE,141,
S841590010,"MG, Nosy Bé",,NATIVE,141,
S803040030,"MG, Nosy Bé",,NATIVE,1093,
S802810020,"MG, Nosy Bé",,NATIVE,1093,
S804010450,"MG, Nosy Bé",,NATIVE,2201,
S804010770,"MG, Nosy Bé",,NATIVE,141,
S510260020,"MG, Nosy Bé",,NATIVE,1092,
S740580070,"MG, Nosy Bé",,NATIVE,624,
S820760025,"MG, Nosy Bé",,NATIVE,1093,
S506320070,"MG, Nosy Bé",,NATIVE,141,
S508735040,"MG, Nosy Bé",,NATIVE,141,
S507220080,"MG, Nosy Bé",,NATIVE,141,
S710260410,"MG, Nosy Bé",,NATIVE,1092,
S503330070,"MG, Nosy Bé",,NATIVE,141,
S508130050,"MG, Nosy Bé",,NATIVE,141,
S491270840,"MG, Nosy Bé",,NATIVE,141,
S491271015,"MG, Nosy Bé",,NATIVE,141,
S491230200,"MG, Nosy Bé",,NATIVE,141,
S493280010,"MG, Nosy Bé",,NATIVE,141,
S505200010,"MG, Nosy Bé",,NATIVE,141,
S523730010,"MG, Nosy Bé",,NATIVE,141,
S523480010,"MG, Nosy Bé",,NATIVE,141,
S524030010,"MG, Nosy Bé",,NATIVE,141,
S710630110,"MG, Nosy Bé",,NATIVE,141,
S652020020,"MG, Nosy Bé",,NATIVE,141,
S953340070,"MG, Nosy Bé",,NATIVE,141,
S901020075,"MG, Nosy Bé",,NATIVE,141,
S902310130,"MG, Nosy Bé",,NATIVE,141,
S841040030,"MG, Nosy Bé",,NATIVE,141,
S760680010,"MG, Nosy Bé",,NATIVE,141,
S801010020,"MG, Nosy Bé",,NATIVE,141,
S700370220,"MG, Nosy Bé",,NATIVE,141,
S802850010,"MG, Nosy Bé",,NATIVE,141,
S800060015,"MG, Nosy Bé",,NATIVE,141,
S761740040,"MG, Nosy Bé",,NATIVE,141,
S700410030,"MG, Nosy Bé",,NATIVE,141,
S700410010,"MG, Nosy Bé",,NATIVE,141,
S700491160,"MG, Nosy Bé",,NATIVE,141,
S800040010,"MG, Nosy Bé",,NATIVE,141,
S602300250,"MG, Nosy Bé",,NATIVE,141,
S609300430,"MG, Nosy Bé",,NATIVE,141,
p609410401,"MG, Nosy Bé",,NATIVE,141,
S610551770,"MG, Nosy Bé",,NATIVE,141,
S507730110,"MG, Nosy Bé",,NATIVE,141,
S503350070,"MG, Nosy Bé",,NATIVE,141,
S506610010,"MG, Nosy Bé",,NATIVE,141,
S507440070,"MG, Nosy Bé",,NATIVE,141,
S503710050,"MG, Nosy Bé",,NATIVE,141,
S506150110,"MG, Nosy Bé",,NATIVE,141,
S506200490,"MG, Nosy Bé",,NATIVE,141,
S971700020,"MG, Nosy Bé",,NATIVE,1093,
S610650090,"MG, Nosy Bé",,NATIVE,1093,
S610551820,"MG, Nosy Bé",,NATIVE,1093,
S500840010,"MG, Nosy Bé",,NATIVE,2908,
S508110020,"MG, Nosy Bé",,NATIVE,141,
S491200090,"MG, Nosy Bé",,NATIVE,141,
S491395050,"MG, Nosy Bé",,NATIVE,4115,
S491395070,"MG, Nosy Bé",,NATIVE,4115,
S570661180,"MG, Nosy Bé",,NATIVE,1092,
S570530030,"MG, Nosy Bé",,NATIVE,1092,
S570570020,"MG, Nosy Bé",,NATIVE,1092,
S572050080,"MG, Nosy Bé",,NATIVE,1092,
p572050081,"MG, Nosy Bé",,NATIVE,1092,
S742060020,"MG, Nosy Bé",,NATIVE,1092,
S731620470,"MG, Nosy Bé",,NATIVE,1092,
S850060770,"MG, Nosy Bé",,NATIVE,1092,
S851880030,"MG, Nosy Bé",,NATIVE,1092,
S713340010,"MG, Nosy Bé",,NATIVE,1092,
S701521650,"MG, Nosy Bé",,NATIVE,1092,
S701521700,"MG, Nosy Bé",,NATIVE,1092,
S710230010,"MG, Nosy Bé",,NATIVE,1092,
S701520750,"MG, Nosy Bé",,NATIVE,1092,
S713280010,"MG, Nosy Bé",,NATIVE,1092,
S713010010,"MG, Nosy Bé",,NATIVE,1092,
S853620090,"MG, Nosy Bé",,NATIVE,1092,
S600290120,"MG, Nosy Bé",,NATIVE,1092,
S520710020,"MG, Nosy Bé",,NATIVE,1092,
S955380120,"MG, Nosy Bé",,NATIVE,1093,
S955380300,"MG, Nosy Bé",,NATIVE,1093,
S953240133,"MG, Nosy Bé",,NATIVE,1093,
S943640090,"MG, Nosy Bé",,NATIVE,1093,
S900730010,"MG, Nosy Bé",,NATIVE,1093,
S971180010,"MG, Nosy Bé",,NATIVE,1093,
S906010040,"MG, Nosy Bé",,NATIVE,1093,
S906100080,"MG, Nosy Bé",,NATIVE,1093,
S940610020,"MG, Nosy Bé",,NATIVE,1093,
S851810040,"MG, Nosy Bé",,NATIVE,1093,
S780524030,"MG, Nosy Bé",,NATIVE,1093,
S901060230,"MG, Nosy Bé",,NATIVE,1093,
S840050040,"MG, Nosy Bé",,NATIVE,1093,
S840050490,"MG, Nosy Bé",,NATIVE,1093,
S755210040,"MG, Nosy Bé",,NATIVE,1093,
S853660030,"MG, Nosy Bé",,NATIVE,1093,
S755160020,"MG, Nosy Bé",,NATIVE,1093,
S770010330,"MG, Nosy Bé",,NATIVE,1093,
S822030010,"MG, Nosy Bé",,NATIVE,1093,
S770090010,"MG, Nosy Bé",,NATIVE,1093,
S800810030,"MG, Nosy Bé",,NATIVE,1093,
S762310020,"MG, Nosy Bé",,NATIVE,1093,
S941340010,"MG, Nosy Bé",,NATIVE,1093,
S700530010,"MG, Nosy Bé",,NATIVE,1093,
S602904020,"MG, Nosy Bé",,NATIVE,1093,
S610091850,"MG, Nosy Bé",,NATIVE,1093,
S610050080,"MG, Nosy Bé",,NATIVE,1093,
S610050070,"MG, Nosy Bé",,NATIVE,1093,
S614800060,"MG, Nosy Bé",,NATIVE,1093,
S609490280,"MG, Nosy Bé",,NATIVE,1093,
S804050310,"MG, Nosy Bé",,NATIVE,1093,
S710250270,"MG, Nosy Bé",,NATIVE,1092,
p600290121,"MG, Nosy Bé",,NATIVE,1092,
S713150050,"MG, Nosy Bé",,NATIVE,1092,
S780710010,"MG, Nosy Bé",,NATIVE,2201,
S781080280,"MG, Nosy Bé",,NATIVE,1093,
S803110090,"MG, Nosy Bé",,NATIVE,1093,
S822040010,"MG, Nosy Bé",,NATIVE,2201,
S570910070,"MG, Nosy Bé",,NATIVE,983,
S570180210,"MG, Nosy Bé",,NATIVE,983,
S740580110,"MG, Nosy Bé",,NATIVE,530,
S953820040,"MG, Nosy Bé",,NATIVE,2644,
S560230050,"MG, Nosy Bé",,NATIVE,2269,
S955350100,"MG, Nosy Bé",,NATIVE,1474,
S955380070,"MG, Nosy Bé",,NATIVE,1474,
S523150040,"MG, Nosy Bé",,NATIVE,1730,
S710010210,"MG, Nosy Bé",,NATIVE,951,
S710250260,"MG, Nosy Bé",,NATIVE,951,
S710250160,"MG, Nosy Bé",,NATIVE,951,
S701521440,"MG, Nosy Bé",,NATIVE,951,
S701522050,"MG, Nosy Bé",,NATIVE,951,
S713240140,"MG, Nosy Bé",,NATIVE,951,
S713450010,"MG, Nosy Bé",,NATIVE,951,
S713320010,"MG, Nosy Bé",,NATIVE,951,
S712540090,"MG, Nosy Bé",,NATIVE,951,
S713090060,"MG, Nosy Bé",,NATIVE,951,
S903240020,"MG, Nosy Bé",,NATIVE,992,
S804010480,"MG, Nosy Bé",,NATIVE,141,
S290020120,"MG, Nosy Bé",,NATIVE,484,
S614770050,"MG, Nosy Bé",,NATIVE,675,
S572030020,"MG, Nosy Bé",,NATIVE,1429,
S570410010,"MG, Nosy Bé",,NATIVE,1429,
S570180110,"MG, Nosy Bé",,NATIVE,1429,
S570010020,"MG, Nosy Bé",,NATIVE,1429,
p570180021,"MG, Nosy Bé",,NATIVE,584,
S600790070,"MG, Nosy Bé",,NATIVE,141,
S802910030,"MG, Nosy Bé",,NATIVE,1642,
S504070030,"MG, Nosy Bé",,NATIVE,141,
S955350110,"MG, Nosy Bé",,NATIVE,1093,
S780520710,"MG, Nosy Bé",,NATIVE,1093,
S362210070,"MG, Nosy Bé",,NATIVE,7389,
S363550020,"MG, Nosy Bé",,NATIVE,7389,
S802740030,"MG, Nosy Bé",,NATIVE,,
S820760060,"MG, Nosy Bé",,NATIVE,,
S755210060,"MG, Nosy Bé",,NATIVE,,
S781110020,"MG, Nosy Bé",,NATIVE,,
S820540100,"MG, Nosy Bé",,NATIVE,,
S700300370,"MG, Nosy Bé",,NATIVE,,
S316220010,"MG, Nosy Bé",,NATIVE,253,
S316360050,"MG, Nosy Bé",,NATIVE,253,
p570010021,"MG, Nosy Bé",,NATIVE,1429,
S761740060,"MG, Nosy Bé",,NATIVE,2200,
S761240010,"MG, Nosy Bé",,NATIVE,,
p780520741,"MG, Nosy Bé",,NATIVE,141,
S494850055,"MG, Nosy Bé",,NATIVE,8195,
S495620030,"MG, Nosy Bé",,NATIVE,8195,
S700300190,"MG, Nosy Bé",,NATIVE,4408,
p731620851,"MG, Nosy Bé",,NATIVE,141,
p700565011,"MG, Nosy Bé",,NATIVE,1093,
S900740010,"MG, Nosy Bé",,NATIVE,1093,
S506085090,"MG, Nosy Bé",,NATIVE,141,
S703550930,"MG, Nosy Bé",,NATIVE,141,
S730522660,"MG, Nosy Bé",,NATIVE,141,
S735180040,"MG, Nosy Bé",,NATIVE,141,
S750740100,"MU, Cargados Carajos",,NATIVE,837,
S171520010,"MU, Cargados Carajos",,NATIVE,147,
S460010010,"SC, Menai",,NATIVE,135,
S173810060,"SC, Menai",,NATIVE,135,
S173810370,"SC, Menai",,NATIVE,135,
S272050100,"SC, Menai",,NATIVE,103,
p272050102,"SC, Menai",,NATIVE,135,
p320010022,"SC, Menai",,NATIVE,135,
S250490020,"SC, Menai",,NATIVE,135,
S250490010,"SC, Menai",,NATIVE,135,
p600302232,"SC, Menai",,NATIVE,2903,
S600302230,"SC, Menai",,NATIVE,2903,
S115060410,"SC, Menai",,NATIVE,135,
S172330080,"SC, Menai",,NATIVE,135,
S174010100,"SC, Menai",,NATIVE,135,
S173860220,"SC, Menai",,NATIVE,135,
S185260380,"SC, Menai",,NATIVE,135,
S257410350,"SC, Menai",,NATIVE,135,
S345030120,"SC, Menai",,NATIVE,135,
S320010020,"SC, Menai",,NATIVE,135,
S200090040,"SC, Menai",,NATIVE,135,
S200090020,"SC, Menai",,NATIVE,135,
S200090050,"SC, Menai",,NATIVE,135,
S295210170,"SC, Menai",,NATIVE,135,
S295380040,"SC, Menai",,NATIVE,135,
S295080150,"SC, Menai",,NATIVE,135,
S205020065,"SC, Menai",,NATIVE,135,
S491200090,"SC, Menai",,NATIVE,135,
S507060120,"SC, Menai",,NATIVE,135,
S507740010,"SC, Menai",,NATIVE,135,
S505380040,"SC, Menai",,NATIVE,135,
S505010010,"SC, Menai",,NATIVE,135,
S494190640,"SC, Menai",,NATIVE,135,
S612530050,"SC, Menai",,NATIVE,135,
S600030740,"SC, Menai",,NATIVE,135,
S943610160,"SC, Menai",,NATIVE,135,
S906250010,"SC, Menai",,NATIVE,135,
S901091080,"SC, Menai",,NATIVE,135,
S901210940,"SC, Menai",,NATIVE,135,
S901280040,"SC, Menai",,NATIVE,135,
S900610040,"SC, Menai",,NATIVE,135,
S900720040,"SC, Menai",,NATIVE,135,
S804050540,"SC, Menai",,NATIVE,135,
S802850050,"SC, Menai",,NATIVE,135,
S700150020,"SC, Menai",,NATIVE,135,
S470010090,"SC, Menai",,NATIVE,135,
S850035460,"SC, Menai",,NATIVE,135,
S750740050,"SC, Menai",,NATIVE,135,
S750740052,"SC, Menai",,NATIVE,135,
S750740080,"SC, Menai",,NATIVE,135,
p570010021,"SC, Menai",,NATIVE,135,
S570010020,"SC, Menai",,NATIVE,135,
S570180060,"SC, Menai",,NATIVE,135,
S495820010,"SC, Menai",,NATIVE,135,
S496075060,"SC, Menai",,NATIVE,135,
S496075050,"SC, Menai",,NATIVE,135,
S493050190,"SC, Menai",,NATIVE,135,
S601620245,"SC, Menai",,NATIVE,135,
S850060920,"SC, Menai",,NATIVE,135,
p460010011,"SC, Menai",,NATIVE,135,
S602580060,"SC, Menai",,NATIVE,135,
S804010840,"SC, Menai",,NATIVE,135,
S725860190,"MU, Rodrigues",,NATIVE,1078,
S173860300,"MU, Rodrigues",,NATIVE,140,
S173810070,"MU, Rodrigues",,NATIVE,140,
S173810080,"MU, Rodrigues",,NATIVE,140,
S173810380,"MU, Rodrigues",,NATIVE,140,
