taxonID,relatedTaxonID,relatedTaxonScientificName,type,referenceID,remarks
S600030300,,Undefined polyphagous ,has host,7322,
S600030410,,Undefined polyphagous ,has host,7322,
S600030850,,Undefined polyphagous ,has host,7322,
S600030950,,Undefined polyphagous ,has host,7322,
S600210020,,Blighia unijugata Bak.,has host,7506,
S600210020,,Oxyanthus unilocularis Hiern,has host,7506,
S600230030,,Apodytes dimidiata E.Mey. ex Arn.,has host,10384,
S600230030,,Canthium ciliatum (Klotzsch ex Eckl. & Zeyh.) Kuntze,has host,10384,
S600230040,,Pygmaeothamnus zeyheri (Sond.) Robyns,has host,10384,
S600280010,,Salsola vermiculata L.,has host,7322,
S600280010,,Suaeda vera Forssk. ex J. F. Gmel.,has host,7322,
S600280010,,Suaeda vermiculata Forssk. ex J.F. Gmel.,has host,763,
S600290010,,Ligustrum lucidum Aiton,has host,10384,
S600290028,,Olea europaea subsp. cuspidata (Wall. & G.Don) Cif.,has host,7322,
S600290040,,Jasminum multiflorum (Burm.f.) Andrews,has host,10384,
S600290040,,Jasminum sambac (L.) Aiton,has host,7506,
S600290040,,Olea europaea L.,has host,10384,
S600290110,,Olea africana Mill.,has host,,
S600290210,,Jasminum sp. ,has host,7506,
S600300020,,Senecio sp. ,has host,8302,
S600300065,,Convolvulus sp. ,has host,1286,
S600300065,,Prosopis sp. ,has host,1286,
S600300065,,Undefined polyphagous ,has host,7322,
S600300095,,Hypoestes verticillaris (L.f.) Sol. ex Roem. & Schult.,has host,,
S600300260,,Lantana sp. ,has host,7506,
S600300260,,Lantana sp. ,has host,9611,
S600300260,,Silene macrosolon Steud. ex A. Rich.,has host,7506,
S600300260,,Silene macrosolon Steud. ex A. Rich.,has host,9611,
S600300300,,Oocephala staehelinoides (Harv.) H. Rob. & Skvarla,has host,10384,
S600300375,,Gypsophila sp. ,has host,7322,
S600300375,,Silene sp. ,has host,7322,
S600300570,,Undefined polyphagous ,has host,7322,
S600300970,,Undefined polyphagous ,has host,10384,
S600301130,,Isoglossa woodii C.B.Clarke,has host,10384,
S600301180,,Limonium sinuatum (L.) Mill.,has host,7506,
S600301205,,Asparagus sp. ,has host,7322,
S600301205,,Rosa sp. ,has host,7322,
S600301205,,Silene sp. ,has host,7322,
S600301205,,Solanum sp. ,has host,7322,
S600301330,,Asystasia sp. ,has host,7506,
S600301330,,Barleria sp. ,has host,7506,
S600301330,,Ipomoea sp. ,has host,7506,
S600301330,,Petunia sp. ,has host,7506,
S600301330,,Plumbago sp. ,has host,7506,
S600301330,,Undefined polyphagous ,has host,1286,
S600301480,,Oxygonum atriplicifolium (Meisn.) Martelli,has host,2037,
S600301480,,Oxygonum sinuatum (Hochst. & Steud ex Meisn.) Dammer,has host,7506,
S600301505,,Undefined polyphagous ,has host,7322,
S600301570,,Undefined polyphagous ,has host,7322,
S600301600,,Undefined polyphagous ,has host,10384,
S600301660,,Medicago sativa L.,has host,8133,
S600301690,,Barleria senensis Klotzsch,has host,10384,
S600302160,,Selago densiflora Rolfe,has host,10384,
S600302250,,Senecio quinquelobus (Thunb.) DC.,has host,8302,
S600302290,,Undefined polyphagous ,has host,10384,
S600302468,,Undefined polyphagous ,has host,7322,
S600350020,,Olea europaea L.,has host,8302,
S600350020,,Olea europaea subsp. cuspidata (Wall. & G.Don) Cif.,has host,2234,
S600350040,,Olea europaea L.,has host,10384,
S600420020,,Clutia pulchella L.,has host,8302,
S600420020,,Grewia occidentalis L.,has host,8302,
S600420030,,Grewia sp. ,has host,10384,
S600620340,,Combretum bracteosum (Hochst.) Engl. & Diels,has host,10384,
S600620585,,Terminalia catappa L.,has host,10402,
S600620586,,Terminalia catappa L.,has host,10402,
S600640110,,Uvaria sp. ,has host,7506,
S600700010,,Plumbago auriculata Lam.,has host,10384,
S600700010,,Plumbago sp. ,has host,7506,
S600700010,,Psydrax livida (Hiern) Bridson,has host,10384,
S600710010,,Limonium dichotomum (Cav.) Kuntze,has host,6902,
S600710010,,Limonium sinuatum (L.) Mill.,has host,6902,
S600710010,,Limonium sp. ,has host,6902,
S600715020,,Senegalia mellifera (Benth.) Seigler & Ebinger,has host,972,
S600715020,,Vachellia karroo (Hayne) Banfi & Galasso,has host,3280,
S600715020,,Vachellia tortilis (Forssk.) Galasso & Banfi,has host,972,
S600715020,,Vachellia xanthophloea (Benth.) P.J.H. Hurter,has host,7506,
S600715020,,Vachellia xanthophloea (Benth.) P.J.H. Hurter,has host,9611,
S600730020,,Plumbago auriculata Lam.,has host,,
S600750010,,Acacia hydaspica R. Parker,has host,7322,
S600750010,,Vachellia nilotica (L.) P.J.H. Hurter & Mahb.,has host,7322,
S600750020,,Acacia sp. ,has host,7322,
S600780020,,Oxygonum atriplicifolium (Meisn.) Martelli,has host,7344,
S600780040,,Hermbstaedtia sp. ,has host,10384,
S600780060,,Anthemis sp. ,has host,8302,
S600780060,,Calligonum comosum L'Herit.,has host,9427,
S600780060,,Emex sp. ,has host,8302,
S600780060,,Malus pumila Mill.,has host,8302,
S600780060,,Oxygonum atriplicifolium (Meisn.) Martelli,has host,7344,
S600780060,,Oxygonum sinuatum (Hochst. & Steud ex Meisn.) Dammer,has host,7506,
S600780060,,Oxygonum sp. ,has host,8302,
S600780060,,Polygonum sp. ,has host,8302,
S600780060,,Rumex sp. ,has host,10200,
S600780060,,Searsia sp. ,has host,8302,
S600780060,,Undefined polyphagous ,has host,763,
S600780090,,Oxygonum sinuatum (Hochst. & Steud ex Meisn.) Dammer,has host,7506,
S600790010,,Acacia hockii De Wild.,has host,7506,
S600790010,,Acacia reficiens Wawra,has host,972,
S600790010,,Vachellia davyi (N.E.Br.) Kyal. & Boatwr.,has host,10384,
S600790055,,Acacia sp. ,has host,1286,
S600790060,,Acacia sp. ,has host,7322,
S600790060,,Dichrostachys cinerea (L.) R. Wight & Arnott,has host,7322,
S600790060,,Vachellia sp. ,has host,10384,
S600790060,,Vachellia tortilis (Forssk.) Galasso & Banfi,has host,972,
S600790070,,Albizia sp. ,has host,7506,
S600790080,,Vachellia karroo (Hayne) Banfi & Galasso,has host,9687,
S600790080,,Vachellia xanthophloea (Benth.) P.J.H. Hurter,has host,972,
S600790100,,Dichrostachys cinerea (L.) R. Wight & Arnott,has host,7322,
S600790100,,Dichrostachys cinerea (L.) R. Wight & Arnott,has host,7506,
S600790100,,Vachellia karroo (Hayne) Banfi & Galasso,has host,10384,
S601000010,,Bougainvillea sp. ,has host,490,
S601000010,,Bougainvillea sp. ,has host,7506,
S601000010,,Bougainvillea spectabilis L.,has host,10384,
S601000010,,Mirabilis jalapa L.,has host,10384,
S601020010,,Eucalyptus saligna Sm.,has host,7506,
S601020010,,Eucalyptus sp. ,has host,3016,
S601020010,,Undefined polyphagous ,has host,1286,
S601020040,,Rumex crispus ,has host,1515,
S601040010,,Asperula cypria Ehrend.,has host,7322,
S601040010,,Asperula sp. ,has host,7322,
S601040010,,Galium sp. ,has host,7322,
S601050030,,Cliffortia odorata L. f.,has host,10384,
S601050080,,Leucosidea sericea Eckl. & Zeyh.,has host,2025,
S601050090,,Senna italica Mill.,has host,10384,
S601070250,,Coreopsis grandiflora Hogg ex Sweet,has host,8302,
S601070250,,Daucus carota L.,has host,3280,
S601070250,,Galinsoga parviflora Cav.,has host,7506,
S601070250,,Galinsoga parviflora Cav.,has host,9929,
S601070250,,Macadamia sp. ,has host,8302,
S601070400,,Cyclospermum leptophyllum (Pers.) Sprague,has host,8302,
S601070400,,Heliotropium arborescens L.,has host,2025,
S601070400,,Heliotropium sp. ,has host,8302,
S601070400,,Lactuca sativa L.,has host,742,
S601070400,,Prunus cerasifera Ehrh.,has host,10384,
S601150010,,Galium aparine L.,has host,7357,
S601150010,,Galium lucidum subsp. fruticescens (Cav.) O.Bolòs & Vigo,has host,7357,
S601150010,,Galium sp. ,has host,7357,
S601410030,,Maesa lanceolata Forssk.,has host,1211,
S601410040,,Badula barthesia (Lam.) A. DC.,has host,1515,
S601420110,,Clematis brachiata Thunb.,has host,8302,
S601420120,,Clematis sp. ,has host,10384,
S601430010,,Clematis brachiata Thunb.,has host,8302,
S601460040,,Croton sylvaticus Hochst.,has host,7506,
S601460040,,Croton sylvaticus Hochst.,has host,10384,
S601510020,,Cliffortia ilicifolia L.,has host,10384,
S601610010,,Casuarina equisetifolia L.,has host,135,
S601620060,,Senegalia nilotica ,has host,8302,
S601620060,,Vachellia xanthophloea (Benth.) P.J.H. Hurter,has host,972,
S601620070,,Lantana camara L.,has host,1515,
S601620160,,Phyllanthus niruri L.,has host,7506,
S601620160,,Undefined polyphagous ,has host,10384,
S601620210,,Phyllanthus amarus Schumach. & Thonn.,has host,7704,
S601620220,,Phyllanthus sp. ,has host,7506,
S601620230,,Undefined polyphagous ,has host,10384,
S601620245,,Guettarda speciosa L.,has host,2053,
S601640190,,Pinus radiata D. Don.,has host,5530,
S601640470,,Vachellia karroo (Hayne) Banfi & Galasso,has host,10384,
S601640470,,Vachellia xanthophloea (Benth.) P.J.H. Hurter,has host,972,
S601640475,,Erica reunionensis E.G.H.Oliv.,has host,1515,
S601640570,,Exomis axyroides Fenzl.,has host,2234,
S601640590,,Buddleja salviifolia (L.) Lam.,has host,10384,
S601640600,,Bauhinia variegata L.,has host,8302,
S601640600,,Delairea odorata Lemaire,has host,8302,
S601640600,,Grewia occidentalis L.,has host,8302,
S601640600,,Undefined polyphagous ,has host,10384,
S601640710,,Chrysanthemoides monilifera (L.) Norlindh,has host,8302,
S601640805,,Tamarix gallica L.,has host,6913,
S601640805,,Tamarix leptostachys Bunge,has host,6913,
S601640935,,Tamarix sp. ,has host,763,
S601640940,,Launaea arborescens (Batt.) Murb.,has host,6913,
S601641100,,Psiadia punctulata Vatke,has host,1737,
S601641115,,Quercus sp. ,has host,9472,
S601641180,,Undefined polyphagous ,has host,10384,
S601641190,,Vachellia xanthophloea (Benth.) P.J.H. Hurter,has host,972,
S601641425,,Tamarix sp. ,has host,693,
S601690070,,Anthocleista nobilis G. Don,has host,4638,
S601690190,,Panicum sp. ,has host,7506,
S601690190,,Sorghum sp. ,has host,7506,
S601700010,,Hermannia sp. ,has host,605,
S601700010,,Hermannia sp. ,has host,7506,
S601700010,,Macadamia sp. ,has host,605,
S601700040,,Scutia myrtina (Burm. f.) Kurz.,has host,2025,
S601700050,,Acacia drepanolobium Harms ex Y. Sjöstedt,has host,972,
S601700050,,Acacia farnesiana Willd.,has host,7675,
S601700050,,Lantana camara L.,has host,7675,
S601700050,,Pithecollobium dulce (Roxb.) Benth.,has host,7675,
S601700050,,Vachellia tortilis (Forssk.) Galasso & Banfi,has host,972,
S601710010,,Celtis africana Burm. f.,has host,605,
S601710010,,Citrus limon (L.) Burm.f.,has host,7190,
S601710010,,Citrus sinensis (L.) Osbeck,has host,7190,
S601710010,,Prosopis juliflora (Sw.) DC.,has host,8133,
S601710020,,Helichrysum aureonitens ,has host,8302,
S601710020,,Lantana camara L.,has host,8302,
S601710020,,Nidorella anomala Steetz,has host,8302,
S601710020,,Scutia myrtina (Burm. f.) Kurz.,has host,8302,
S601710020,,Senegalia ataxacantha (DC.) Kyal. & Boatwr.,has host,8302,
S601720040,,Streptocarpus sp. ,has host,10384,
S601850040,,Searsia chirindensis (Baker f.) Moffett,has host,10384,
S601940010,,Clematis brachiata Thunb.,has host,8302,
S601942020,,Erica sp. ,has host,10384,
S601950100,,Undefined polyphagous ,has host,10384,
S601950160,,Undefined polyphagous ,has host,10384,
S601962030,,Maerua sp. ,has host,7506,
S601962030,,Maerua sp. ,has host,9929,
S601962030,,Podocarpus latifolius (Thunb.) Mirb.,has host,10384,
S601980010,,Ampelopsis sp. ,has host,7506,
S601980010,,Vitis sp. ,has host,7506,
S601980020,,Ampelopsis sp. ,has host,8250,
S601980020,,Vitis sp. ,has host,8250,
S602050010,,Carissa sp. ,has host,873,
S602050010,,Eugenia cordata (Sw.) DC.,has host,2025,
S602050010,,Maesa alnifolia Harv.,has host,2025,
S602050010,,Maesa lanceolata Forssk.,has host,7506,
S602050010,,Schinus sp. ,has host,873,
S602050060,,Aniseia martinicensis (Jacq.) Choisy,has host,1211,
S602050110,,Rhus sp. ,has host,763,
S602050110,,Ziziphus sp. ,has host,763,
S602050150,,Ziziphus mauritiana Lam.,has host,7506,
S602050160,,Psidium guajava L.,has host,7506,
S602110070,,Acacia caffra (Thunb.) Willd.,has host,8302,
S602110070,,Acacia sp. ,has host,9611,
S602110070,,Feijoa sp. ,has host,873,
S602110070,,Hermannia sp. ,has host,7506,
S602110070,,Hermannia sp. ,has host,8302,
S602110070,,Lantana sp. ,has host,9611,
S602110070,,Macadamia sp. ,has host,8302,
S602110070,,Markhamia lutea (Benth.) K. Schum.,has host,7506,
S602110070,,Markhamia lutea (Benth.) K. Schum.,has host,8302,
S602110070,,Markhamia sp. ,has host,3017,
S602110070,,Ozoroa mucronata (Bernh.) R. Fern. & A. Fern.,has host,7506,
S602110070,,Ozoroa mucronata (Bernh.) R. Fern. & A. Fern.,has host,8302,
S602110070,,Psidium guajava L.,has host,8133,
S602110070,,Vachellia karroo (Hayne) Banfi & Galasso,has host,8302,
S602260070,,Combretum collinum Fresen.,has host,605,
S602260070,,Combretum collinum Fresen.,has host,,
S602270040,,Combretum apiculatum Sond.,has host,742,
S602270040,,Combretum molle R. Br ex G. Don.,has host,2025,
S602280010,,Vachellia nilotica (L.) P.J.H. Hurter & Mahb.,has host,,
S602280020,,Erica drakensbergensis Guthrie & Bolus,has host,,
S602280020,,Erica sp. ,has host,10384,
S602290010,,Bauhinia sp. ,has host,873,
S602300090,,Vangueria infausta Burch.,has host,2025,
S602300280,,Canthium obovatum Kl.,has host,742,
S602330110,,Maerua hoehnelii Schweinf.,has host,7506,
S602330110,,Maerua hoehnelii Schweinf.,has host,9611,
S602330110,,Schinus molle L.,has host,,
S602340010,,Coffea robusta Linden,has host,7506,
S602340020,,Acacia hirtella E. Mey,has host,2025,
S602360110,,Vangueria infausta Burch.,has host,2025,
S602360160,,Tragia durbanensis O. Kuntze,has host,742,
S602370120,,Vachellia xanthophloea (Benth.) P.J.H. Hurter,has host,972,
S602370390,,Buddleja salviifolia (L.) Lam.,has host,8302,
S602370390,,Combretum caffrum (Eckl. & Zeyh.) Kuntze,has host,1750,
S602370390,,Rhus dentata Thunb.,has host,8302,
S602370390,,Searsia pyroides (Burch.) Moffett,has host,8302,
S602370390,,Vachellia karroo (Hayne) Banfi & Galasso,has host,1750,
S602370390,,Vachellia xanthophloea (Benth.) P.J.H. Hurter,has host,972,
S602370390,,Ziziphus mucronata Willd.,has host,8302,
S602370540,,Ipomoea batatas (L.) Lam.,has host,7506,
S602370540,,Ricinus communis L.,has host,7506,
S602370545,,Acacia sp. ,has host,1737,
S602370545,,Vachellia xanthophloea (Benth.) P.J.H. Hurter,has host,972,
S602370550,,Vernonia sp. ,has host,7506,
S602370590,,Mimusops obovata Engl.,has host,,
S602370630,,Schinus molle L.,has host,,
S602370690,,Vachellia tortilis (Forssk.) Galasso & Banfi,has host,972,
S602370700,,Cajanus cajan (L.) Millsp.,has host,7506,
S602370700,,Eriosema sp. ,has host,7506,
S602370700,,Ozoroa mucronata (Bernh.) R. Fern. & A. Fern.,has host,7506,
S602370730,,Citrus sp. ,has host,7506,
S602370730,,Clausena sp. ,has host,7506,
S602370810,,Ricinus communis L.,has host,7506,
S602370840,,Ricinus communis L.,has host,7506,
S602370950,,Clutia pulchella L.,has host,2025,
S602370950,,Ricinus communis L.,has host,7506,
S602375070,,Maesa sp. ,has host,,
S602375090,,Crotalaria verrucosa L.,has host,1515,
S602375090,,Eucalyptus sp. ,has host,8133,
S602375090,,Maesa lanceolata Forssk.,has host,1211,
S602375090,,Mangifera indica L.,has host,1515,
S602375090,,Microgaster mediosulcatus Gr.,has parasite,9957,
S602375090,,Myrica aethiopica L.,has host,2025,
S602375090,,Rhus longipes Engl.,has host,7704,
S602375090,,Ricinus communis L.,has host,736,
S602375090,,Ricinus communis L.,has host,1211,
S602375090,,Ricinus communis L.,has host,2025,
S602375090,,Ricinus communis L.,has host,7506,
S602375090,,Ricinus communis L.,has host,8133,
S602375090,,Ricinus communis L.,has host,9611,
S602375090,,Rosa sp. ,has host,1515,
S602375090,,Rosa sp. ,has host,8133,
S602375090,,Schinus molle L.,has host,2025,
S602375090,,Tamarindus indica L.,has host,7704,
S602375090,,Terminalia catappa L.,has host,8133,
S602375090,,Undefined polyphagous ,has host,7322,
S602380070,,Erianthemum dregei (Eckl. & Zeyh.) Tiegh.,has host,2025,
S602380070,,Loranthus sp. ,has host,,
S602380170,,Loranthus sp. ,has host,,
S602420070,,Chrysanthemoides monilifera (L.) Norlindh,has host,2234,
S602420100,,Aphloia theiformis (Vahl.) Benn.,has host,1515,
S602430030,,Euphorbia hirta L.,has host,7506,
S602430030,,Euphorbia sp. ,has host,7322,
S602510020,,Quisqualis sp. ,has host,7506,
S602510020,,Turraea sp. ,has host,7506,
S602510020,,Zinnia sp. ,has host,7506,
S602530020,,Olea africana Mill.,has host,7506,
S602530020,,Olea chrysophylla Lam.,has host,1738,
S602570130,,Ochradenus baccatus Delile,has host,6793,
S602570160,,Acacia caffra (Thunb.) Willd.,has host,,
S602580010,,Volkameria inermis L.,has host,763,
S602580020,,Acacia farnesiana Willd.,has host,10035,
S602580020,,Ferula communis L.,has host,4754,
S602580020,,Paliurus sp. ,has host,4754,
S602580020,,Rubus caesius L.,has host,4754,
S602580020,,Undefined polyphagous ,has host,4754,
S602580030,,Acacia sp. ,has host,3657,
S602580030,,Foeniculum vulgare Mill.,has host,7322,
S602580030,,Rhus oxyacantha L.,has host,4753,
S602580030,,Undefined polyphagous ,has host,7322,
S602580030,,Vachellia nilotica (L.) P.J.H. Hurter & Mahb.,has host,3657,
S602580060,,Philippia sp. ,has host,1211,
S602580060,,Trema orientalis (L.) Blume,has host,7704,
S602600030,,Senegalia mellifera (Benth.) Seigler & Ebinger,has host,972,
S602600030,,Vachellia tortilis (Forssk.) Galasso & Banfi,has host,972,
S602630050,,Vachellia tortilis (Forssk.) Galasso & Banfi,has host,972,
S602650020,,Aizoon canariense L.,has host,8133,
S602650035,,Ephedra fragilis Desf.,has host,5976,
S602650040,,Athrixia elata Sond.,has host,8302,
S602650040,,Atriplex halimus L.,has host,4753,
S602650040,,Gazania sp. ,has host,8302,
S602650040,,Helichrysum acutatum DC.,has host,8302,
S602650040,,Helichrysum aureonitens ,has host,8302,
S602650040,,Othonna protecta Dinter,has host,8302,
S602665010,,Vachellia karroo (Hayne) Banfi & Galasso,has host,2234,
S602665040,,Acacia sp. ,has host,7506,
S602665040,,Vachellia tortilis (Forssk.) Galasso & Banfi,has host,7344,
S602680030,,Vachellia karroo (Hayne) Banfi & Galasso,has host,8302,
S602730040,,Apodytes dimidiata E.Mey. ex Arn.,has host,605,
S602802020,,Phyllanthus niruri L.,has host,605,
S602802020,,Phyllanthus niruri L.,has host,7506,
S602890010,,Scutia myrtina (Burm. f.) Kurz.,has host,2025,
S602890020,,Scutia myrtina (Burm. f.) Kurz.,has host,2025,
S602930010,,Carissa edulis Vahl,has host,7506,
S602930010,,Carissa edulis Vahl,has host,9929,
S602955010,,Carissa edulis Vahl,has host,7506,
S602955010,,Carissa edulis Vahl,has host,9611,
S602955030,,Bauhinia sp. ,has host,873,
S605030010,,Vitex obovata E. Mey.,has host,10384,
S605040040,,Oxyanthus latifolius Sond.,has host,614,
